"rowid","date","stkpt","operation","workcentre","rm","rmissqty","pnum","rcno","prcno","partissued","qtyrejected","partreceived","inv","heat","lot","coil","rsn","username","ip","created"
"678585","2023-02-18","FG For Invoicing",,,,"0.0000","29192537","U12223-18907","DC-U1D22-2309943","350","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 17:36:19"
"678590","2023-02-18","FG For Invoicing",,,,"0.0000","29192537","U12223-18909","DC-U1D22-2309943","0","0","350",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 17:38:20"
"678591","2023-02-18","FG For Invoicing",,,,"0.0000","29192537","U12223-18909","DC-U1D22-2309943","350","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 17:38:20"
"676823","2023-02-16","PAINTSHOP",,,,"0.0000","29191934",,"DC-U1D22-2309677","0","0","2531",,,,,,"VSS UNIT 2","192.168.1.236","2023-02-17 11:35:17"
"676824","2023-02-16","PAINTSHOP",,,,"0.0000","29191934","N2023000119","DC-U1D22-2309677","2531","0","0",,,,,,"VSS UNIT 2","192.168.1.236","2023-02-17 11:35:17"
"676825","2023-02-16","FG For Invoicing",,,,"0.0000","29191934","U12223-18693","DC-U1D22-2309677","0","0","6000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 14:37:02"
"676826","2023-02-16","FG For Invoicing",,,,"0.0000","29191934","U12223-18693","DC-U1D22-2309677","6000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 14:37:02"
"679332","2023-02-21","PAINTSHOP",,,,"0.0000","64271437",,"DC-U1D22-2310016","0","0","43156",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:28:04"
"679333","2023-02-21","PAINTSHOP",,,,"0.0000","64271437","N2023000206","DC-U1D22-2310016","43156","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:28:04"
"679957","2023-02-21","FG For Invoicing",,,,"0.0000","64271437","U12223-19084","DC-U1D22-2310016","0","0","7000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:40:48"
"679958","2023-02-21","FG For Invoicing",,,,"0.0000","64271437","U12223-19084","DC-U1D22-2310016","7000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:40:48"
"678984","2023-02-18","FG For Invoicing",,,,"0.0000","29374521","U12223-18895","DC-U1D22-2305238","0","0","501",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 16:51:54"
"678985","2023-02-18","FG For Invoicing",,,,"0.0000","29374521","U12223-18895","DC-U1D22-2305238","501","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 14:29:28"
"679326","2023-02-21","PAINTSHOP",,,,"0.0000","29374521",,"DC-U1D22-2310029","0","0","403",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:25:37"
"679327","2023-02-21","PAINTSHOP",,,,"0.0000","29374521","N2023000203","DC-U1D22-2310029","403","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:25:37"
"680082","2023-02-22","PAINTSHOP",,,,"0.0000","29374521",,"DC-U1D22-2310070","0","0","621",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:17:26"
"680083","2023-02-22","PAINTSHOP",,,,"0.0000","29374521","N2023000224","DC-U1D22-2310070","621","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:17:26"
"679170","2023-02-20","FG For Invoicing",,,,"0.0000","29371588","U12223-18977","DC-U1D22-2309646","0","0","1813",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:12:33"
"679171","2023-02-20","FG For Invoicing",,,,"0.0000","29371588","U12223-18977","DC-U1D22-2309646","1813","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:12:33"
"679172","2023-02-20","FG For Invoicing",,,,"0.0000","29371588","U12223-18977","DC-U1D22-2309815","0","0","875",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:12:46"
"679173","2023-02-20","FG For Invoicing",,,,"0.0000","29371588","U12223-18977","DC-U1D22-2309815","875","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:12:46"
"679903","2023-02-21","FG For Invoicing",,,,"0.0000","29371588","U12223-19078","DC-U1D22-2309921","0","0","131",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:04:13"
"679904","2023-02-21","FG For Invoicing",,,,"0.0000","29371588","U12223-19078","DC-U1D22-2309921","131","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:04:13"
"679334","2023-02-21","PAINTSHOP",,,,"0.0000","29371588",,"DC-U1D22-2310035","0","0","2557",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:28:57"
"679335","2023-02-21","PAINTSHOP",,,,"0.0000","29371588","N2023000207","DC-U1D22-2310035","2557","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:28:57"
"679901","2023-02-21","FG For Invoicing",,,,"0.0000","29371588","U12223-19078","DC-U1D22-2310035","0","0","2557",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:04:06"
"679902","2023-02-21","FG For Invoicing",,,,"0.0000","29371588","U12223-19078","DC-U1D22-2310035","2557","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:04:06"
"680078","2023-02-22","PAINTSHOP",,,,"0.0000","29371588",,"DC-U1D22-2310068","0","0","3121",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:16:42"
"680079","2023-02-22","PAINTSHOP",,,,"0.0000","29371588","N2023000222","DC-U1D22-2310068","3121","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:16:42"
"680431","2023-02-22","FG For Invoicing",,,,"0.0000","29371588","U12223-19140","DC-U1D22-2310068","0","0","2688",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 16:19:54"
"680432","2023-02-22","FG For Invoicing",,,,"0.0000","29371588","U12223-19140","DC-U1D22-2310068","2688","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 16:19:54"
"679121","2023-02-20","FG For Invoicing",,,,"0.0000","29371498","U12223-18965","DC-U1D22-2309913","0","0","350",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:01:31"
"679122","2023-02-20","FG For Invoicing",,,,"0.0000","29371498","U12223-18965","DC-U1D22-2309913","350","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 16:01:31"
"679802","2023-02-21","FG For Invoicing",,,,"0.0000","29371498","U12223-19060","DC-U1D22-2309913","0","0","210",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:27:35"
"679803","2023-02-21","FG For Invoicing",,,,"0.0000","29371498","U12223-19060","DC-U1D22-2309913","210","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:27:36"
"680330","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19121","DC-U1D22-2309913","0","0","350",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:54:43"
"680331","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19121","DC-U1D22-2309913","350","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:54:43"
"680514","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19155","DC-U1D22-2309913","0","0","132",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 17:14:32"
"680515","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19155","DC-U1D22-2309913","132","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 17:14:32"
"679003","2023-02-20","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310009","0","0","1030",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:09:37"
"679004","2023-02-20","PAINTSHOP",,,,"0.0000","29371498","N2023000187","DC-U1D22-2310009","1030","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:09:37"
"680516","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19155","DC-U1D22-2310009","0","0","568",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 17:14:39"
"680517","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","U12223-19155","DC-U1D22-2310009","568","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 17:14:39"
"680928","2023-02-23","FG For Invoicing",,,,"0.0000","29371498","U12223-19182","DC-U1D22-2310009","0","0","462",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:59:23"
"680929","2023-02-23","FG For Invoicing",,,,"0.0000","29371498","U12223-19182","DC-U1D22-2310009","462","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:59:23"
"679040","2023-02-20","FG For Invoicing",,,,"0.0000","29371498",,"DC-U1D22-2310027","0","0","832",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-20 15:29:50"
"679041","2023-02-20","FG For Invoicing",,,,"0.0000","29371498","AFDC-U1D22-2310027","DC-U1D22-2310027","832","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-20 15:29:50"
"679319","2023-02-21","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310027","0","0","832",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:18:09"
"679320","2023-02-21","PAINTSHOP",,,,"0.0000","29371498","N2023000201","DC-U1D22-2310027","832","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:18:09"
"680930","2023-02-23","FG For Invoicing",,,,"0.0000","29371498","U12223-19182","DC-U1D22-2310027","0","0","138",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:59:30"
"680931","2023-02-23","FG For Invoicing",,,,"0.0000","29371498","U12223-19182","DC-U1D22-2310027","138","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:59:30"
"679517","2023-02-21","FG For Invoicing",,,,"0.0000","29371498",,"DC-U1D22-2310052","0","0","542",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-21 12:16:18"
"679518","2023-02-21","FG For Invoicing",,,,"0.0000","29371498","AFDC-U1D22-2310052","DC-U1D22-2310052","542","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-21 12:16:18"
"679755","2023-02-21","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310052","0","0","542",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 15:59:58"
"679756","2023-02-21","PAINTSHOP",,,,"0.0000","29371498","N2023000215","DC-U1D22-2310052","542","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 15:59:58"
"680185","2023-02-22","FG For Invoicing",,,,"0.0000","29371498-T",,"DC-U1D22-2310100","0","0","465",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-22 12:26:23"
"680186","2023-02-22","FG For Invoicing",,,,"0.0000","29371498-T","AFDC-U1D22-2310100","DC-U1D22-2310100","465","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-22 12:26:23"
"680189","2023-02-22","FG For Invoicing",,,,"0.0000","29371498",,"DC-U1D22-2310100","0","0","447",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-22 12:26:41"
"680190","2023-02-22","FG For Invoicing",,,,"0.0000","29371498","AFDC-U1D22-2310100","DC-U1D22-2310100","447","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-22 12:26:41"
"681095","2023-02-23","FG For Invoicing",,,,"0.0000","29371498",,"DC-U1D22-2310154","0","0","640",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-23 16:34:37"
"681096","2023-02-23","FG For Invoicing",,,,"0.0000","29371498","AFDC-U1D22-2310154","DC-U1D22-2310154","640","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-23 16:34:37"
"679097","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309706","0","0","593",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:06"
"679098","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309706","593","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:06"
"679099","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309799","0","0","1245",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:19"
"679100","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309799","1245","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:19"
"679101","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309837","0","0","162",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:28"
"679102","2023-02-20","FG For Invoicing",,,,"0.0000","29371408","U12223-18958","DC-U1D22-2309837","162","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:28"
"679782","2023-02-21","FG For Invoicing",,,,"0.0000","29371408","U12223-19055","DC-U1D22-2309837","0","0","420",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:22:44"
"679783","2023-02-21","FG For Invoicing",,,,"0.0000","29371408","U12223-19055","DC-U1D22-2309837","420","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:22:44"
"679082","2023-02-20","FG For Invoicing",,,,"0.0000","29371118","U12223-18952","DC-U1D22-2309809","0","0","720",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:51:39"
"679083","2023-02-20","FG For Invoicing",,,,"0.0000","29371118","U12223-18952","DC-U1D22-2309809","720","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:51:39"
"679951","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2309875","0","0","245",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:38"
"679952","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2309875","245","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:38"
"679953","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2309974","0","0","995",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:39:13"
"679954","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2309974","995","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:39:13"
"680911","2023-02-23","FG For Invoicing",,,,"0.0000","29371118","U12223-19178","DC-U1D22-2309974","0","0","1512",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:54:30"
"680912","2023-02-23","FG For Invoicing",,,,"0.0000","29371118","U12223-19178","DC-U1D22-2309974","1512","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:54:30"
"679028","2023-02-20","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310017","0","0","2521",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:26:33"
"679029","2023-02-20","PAINTSHOP",,,,"0.0000","29371118","N2023000194","DC-U1D22-2310017","2521","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:26:33"
"679949","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2310017","0","0","2521",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:12"
"679950","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2310017","2521","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:12"
"679033","2023-02-20","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310018","0","0","2239",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:27:00"
"679034","2023-02-20","PAINTSHOP",,,,"0.0000","29371118","N2023000195","DC-U1D22-2310018","2239","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 15:27:00"
"679947","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2310018","0","0","2239",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:05"
"679948","2023-02-21","FG For Invoicing",,,,"0.0000","29371118","U12223-19082","DC-U1D22-2310018","2239","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:38:05"
"679757","2023-02-21","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310053","0","0","2606",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 16:00:22"
"679758","2023-02-21","PAINTSHOP",,,,"0.0000","29371118","N2023000216","DC-U1D22-2310053","2606","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 16:00:22"
"680913","2023-02-23","FG For Invoicing",,,,"0.0000","29371118","U12223-19178","DC-U1D22-2310053","0","0","2288",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:54:49"
"680914","2023-02-23","FG For Invoicing",,,,"0.0000","29371118","U12223-19178","DC-U1D22-2310053","2288","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 15:54:49"
"679103","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18959","DC-U1D22-2309538","0","0","3000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:59"
"679104","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18959","DC-U1D22-2309538","3000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:56:59"
"679106","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18960","DC-U1D22-2309538","0","0","3000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:57:35"
"679107","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18960","DC-U1D22-2309538","3000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:57:35"
"679109","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18961","DC-U1D22-2309538","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:58:10"
"679110","2023-02-20","FG For Invoicing",,,,"0.0000","29371073","U12223-18961","DC-U1D22-2309538","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:58:10"
"680332","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2309538","0","0","1376",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:19"
"680333","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2309538","1376","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:19"
"680334","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2309590","0","0","4542",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:27"
"680335","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2309590","4542","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:27"
"680934","2023-02-23","FG For Invoicing",,,,"0.0000","29371073","U12223-19183","DC-U1D22-2309692","0","0","1058",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:00:12"
"680935","2023-02-23","FG For Invoicing",,,,"0.0000","29371073","U12223-19183","DC-U1D22-2309692","1058","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:00:12"
"680339","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19123","DC-U1D22-2309889","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:56:23"
"680340","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19123","DC-U1D22-2309889","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:56:23"
"680936","2023-02-23","FG For Invoicing",,,,"0.0000","29371073","U12223-19183","DC-U1D22-2309916","0","0","1942",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:00:21"
"680937","2023-02-23","FG For Invoicing",,,,"0.0000","29371073","U12223-19183","DC-U1D22-2309916","1942","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:00:21"
"679338","2023-02-21","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2310037","0","0","5080",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:29:51"
"679339","2023-02-21","PAINTSHOP",,,,"0.0000","29371073","N2023000209","DC-U1D22-2310037","5080","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:29:51"
"679955","2023-02-21","FG For Invoicing",,,,"0.0000","29371073","U12223-19083","DC-U1D22-2310037","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:40:17"
"679956","2023-02-21","FG For Invoicing",,,,"0.0000","29371073","U12223-19083","DC-U1D22-2310037","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 17:40:17"
"680336","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2310037","0","0","82",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:42"
"680337","2023-02-22","FG For Invoicing",,,,"0.0000","29371073","U12223-19122","DC-U1D22-2310037","82","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:55:42"
"680074","2023-02-22","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2310066","0","0","4146",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:15:28"
"680075","2023-02-22","PAINTSHOP",,,,"0.0000","29371073","N2023000220","DC-U1D22-2310066","4146","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-22 10:15:28"
"679764","2023-02-21","FG For Invoicing",,,,"0.0000","29370989","U12223-19047","DC-U1D22-2309189","0","0","263",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:11:55"
"679765","2023-02-21","FG For Invoicing",,,,"0.0000","29370989","U12223-19047","DC-U1D22-2309189","263","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:11:55"
"679766","2023-02-21","FG For Invoicing",,,,"0.0000","29370989","U12223-19047","DC-U1D22-2309716","0","0","457",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:12:04"
"679767","2023-02-21","FG For Invoicing",,,,"0.0000","29370989","U12223-19047","DC-U1D22-2309716","457","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-21 16:12:04"
"679095","2023-02-20","FG For Invoicing",,,,"0.0000","29370839","U12223-18957","DC-U1D22-2309603","0","0","144",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:55:28"
"679096","2023-02-20","FG For Invoicing",,,,"0.0000","29370839","U12223-18957","DC-U1D22-2309603","144","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 15:55:28"
"680353","2023-02-22","FG For Invoicing",,,,"0.0000","29370839","U12223-19127","DC-U1D22-2309603","0","0","124",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:59:40"
"680354","2023-02-22","FG For Invoicing",,,,"0.0000","29370839","U12223-19127","DC-U1D22-2309603","124","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:59:40"
"680355","2023-02-22","FG For Invoicing",,,,"0.0000","29370839","U12223-19127","DC-U1D22-2309801","0","0","376",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:59:47"
"680356","2023-02-22","FG For Invoicing",,,,"0.0000","29370839","U12223-19127","DC-U1D22-2309801","376","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 15:59:47"
"679321","2023-02-21","PAINTSHOP",,,,"0.0000","29370839",,"DC-U1D22-2310028","0","0","1061",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 09:18:57"
